,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value
939,Colas,Gabbitas,Male,98,1946-09-09,Staff Scientist,Retail,High Net Worth,N,No,20,3094 Elka Place,2166,NSW,Australia,9,0.63,0.63,0.7875,0.7875,939,939,0.4675
940,Claudetta,Ricciardiello,Female,61,1974-04-30 00:00:00,Internal Auditor,Financial Services,Mass Customer,N,Yes,21,31 Schurz Parkway,3181,VIC,Australia,8,1.05,1.3125,1.3125,1.1156249999999999,939,939,0.4675
941,Angele,Cadore,Female,5,1954-09-06,Chief Design Engineer,,Mass Customer,N,Yes,7,85894 Amoth Court,4125,QLD,Australia,7,1.03,1.2875,1.2875,1.094375,939,939,0.4675
942,Cicily,Hast,Female,63,1971-04-26,Food Chemist,Health,Affluent Customer,N,Yes,8,955 Burning Wood Way,2478,NSW,Australia,3,0.72,0.8999999999999999,0.8999999999999999,0.8999999999999999,939,939,0.4675
943,Harland,Messenger,Male,90,1974-05-28 00:00:00,Software Test Engineer I,Retail,Mass Customer,N,No,8,27 Crownhardt Center,3934,VIC,Australia,10,0.76,0.76,0.95,0.8075,944,944,0.46
944,Sim,Constantinou,Male,91,1992-08-09,Analog Circuit Design manager,Property,Mass Customer,N,No,5,41002 Loomis Park,2010,NSW,Australia,9,0.81,0.81,1.0125000000000002,0.8606250000000001,944,944,0.46
945,Shanon,Rolfe,Female,63,1941-08-19,Sales Representative,Retail,High Net Worth,N,No,8,10 Cottonwood Point,2530,NSW,Australia,7,0.94,0.94,0.94,0.94,944,944,0.46
946,Chryste,Oddboy,Female,44,1988-08-22,Software Engineer III,Manufacturing,High Net Worth,N,Yes,4,2115 Maryland Alley,2320,NSW,Australia,9,0.47,0.5874999999999999,0.7343749999999999,0.7343749999999999,947,947,0.459
947,Edin,Patinkin,Female,35,1992-03-26,Account Executive,Health,Mass Customer,N,No,17,6 Milwaukee Hill,3015,VIC,Australia,4,1.1,1.1,1.1,0.935,948,948,0.456875
948,Nolly,Ivanchikov,Male,13,1994-02-10,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,11,6792 Kropf Hill,2049,NSW,Australia,11,0.98,1.225,1.53125,1.53125,948,948,0.456875
949,Michele,Pammenter,Male,23,1983-06-26,Teacher,Health,High Net Worth,N,No,2,37 Mesta Road,3198,VIC,Australia,8,0.5,0.5,0.5,0.5,948,948,0.456875
950,Liane,Abelevitz,Female,26,1976-11-25,Operator,,Mass Customer,N,No,3,85340 Hovde Way,3153,VIC,Australia,7,0.98,0.98,0.98,0.833,951,951,0.4505
951,Philbert,Bangs,Male,67,1966-03-03,Environmental Specialist,IT,Mass Customer,N,Yes,6,02643 Moose Court,4500,QLD,Australia,7,0.88,1.1,1.1,0.935,951,951,0.4505
952,Candy,,Female,23,1977-12-08,,Financial Services,Mass Customer,N,No,6,59252 Maryland Drive,3500,VIC,Australia,3,0.59,0.59,0.59,0.5015,951,951,0.4505
953,Noami,Cokly,Female,74,1962-09-17,,Manufacturing,Mass Customer,N,Yes,15,2886 Buena Vista Terrace,2038,NSW,Australia,11,0.72,0.8999999999999999,1.125,0.9562499999999999,954,954,0.45
954,Lyndell,Jereatt,Female,14,1994-11-28,Payment Adjustment Coordinator,,High Net Worth,N,No,13,58770 Monterey Plaza,2122,NSW,Australia,12,0.53,0.53,0.6625000000000001,0.6625000000000001,954,954,0.45
955,Maximilien,Bourget,Male,12,1969-04-29,Geologist I,Financial Services,Mass Customer,N,Yes,6,2941 Loftsgordon Hill,3337,VIC,Australia,7,0.76,0.95,0.95,0.8075,956,956,0.44625
956,Benedikta,Naptin,Female,59,1995-08-13,Operator,Retail,Mass Customer,N,Yes,15,345 Fieldstone Park,2121,NSW,Australia,11,0.46,0.5750000000000001,0.7187500000000001,0.6109375000000001,956,956,0.44625
957,Rhodie,Gaskall,Female,83,1964-02-01,VP Quality Control,,Mass Customer,N,Yes,9,251 Pierstorff Alley,4170,QLD,Australia,9,0.56,0.7000000000000001,0.8750000000000001,0.74375,956,956,0.44625
958,Afton,Andrassy,Female,78,1998-10-14,Web Designer II,Retail,Mass Customer,N,No,7,220 Cody Alley,3075,VIC,Australia,8,1.06,1.06,1.06,0.901,956,956,0.44625
959,Blondell,Dibdall,Female,62,1967-01-03,Programmer III,,Mass Customer,N,No,4,34 Bunting Pass,3048,VIC,Australia,4,1.08,1.08,1.08,0.918,960,960,0.442
960,Sonia,Dunstall,Female,0,1975-07-30,Accountant III,Financial Services,Mass Customer,N,No,10,99 Park Meadow Hill,2570,NSW,Australia,9,0.59,0.59,0.7374999999999999,0.626875,960,960,0.442
961,Benedikt,Adamou,Male,15,1987-01-15,Recruiting Manager,Health,Mass Customer,N,No,11,4 Bluestem Pass,3564,VIC,Australia,3,0.82,0.82,0.82,0.697,960,960,0.442
962,Don,Spratling,Male,82,1969-01-05,Associate Professor,Property,Affluent Customer,N,Yes,7,078 Erie Point,2760,NSW,Australia,10,0.85,1.0625,1.328125,1.328125,963,963,0.44
963,Moll,Ogilby,Female,25,1980-12-19,Research Assistant III,Manufacturing,Mass Customer,N,Yes,13,6 Hansons Crossing,4123,QLD,Australia,6,0.76,0.95,0.95,0.8075,963,963,0.44
964,Jammie,Seldner,Female,42,1975-02-25,Human Resources Manager,Health,Mass Customer,N,Yes,15,8 Saint Paul Junction,2066,NSW,Australia,10,0.94,1.1749999999999998,1.4687499999999998,1.2484374999999999,963,963,0.44
965,Inglis,Pickaver,Male,33,1994-06-25,Product Engineer,Telecommunications,Affluent Customer,N,No,1,14067 Armistice Plaza,2770,NSW,Australia,8,0.9,0.9,0.9,0.9,963,963,0.44
966,Clarabelle,Broschek,Female,6,1963-08-25,Geological Engineer,Manufacturing,Mass Customer,N,No,18,8491 Pennsylvania Crossing,4035,QLD,Australia,6,0.68,0.68,0.68,0.5780000000000001,967,967,0.4356249999999999
967,Tillie,Bisseker,Female,74,1960-08-10,Civil Engineer,Manufacturing,High Net Worth,N,No,14,59208 Barnett Avenue,2104,NSW,Australia,12,1.06,1.06,1.3250000000000002,1.3250000000000002,967,967,0.4356249999999999
968,Irving,Babcock,Male,60,1986-01-17,Dental Hygienist,Health,High Net Worth,N,Yes,15,36 Killdeer Crossing,2705,NSW,Australia,1,1.04,1.3,1.3,1.3,967,967,0.4356249999999999
969,Evered,Gludor,Male,3,1951-04-30,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,15,305 Sloan Junction,2168,NSW,Australia,8,0.89,1.1125,1.1125,1.1125,967,967,0.4356249999999999
970,Mavra,Finan,Female,30,1967-08-23,Nurse,Property,Affluent Customer,N,Yes,4,88 Shopko Way,2034,NSW,Australia,9,1.0,1.25,1.5625,1.5625,967,967,0.4356249999999999
971,Frieda,Tavinor,Female,43,1999-03-04,,,Affluent Customer,N,No,10,7 Mallory Lane,3064,VIC,Australia,6,0.58,0.58,0.58,0.58,972,972,0.43
972,Ellwood,Budden,Male,82,1998-06-03,,Health,Mass Customer,N,Yes,11,79907 Randy Center,2192,NSW,Australia,10,0.69,0.8624999999999999,1.078125,0.91640625,972,972,0.43
973,Alex,Patshull,Female,37,1966-01-02,Senior Quality Engineer,Retail,Mass Customer,N,Yes,13,446 High Crossing Way,4165,QLD,Australia,5,0.44,0.55,0.55,0.4675,974,974,0.425
974,Aundrea,Outridge,Female,77,2001-01-24,Structural Engineer,Financial Services,Affluent Customer,N,Yes,10,1530 Columbus Lane,3186,VIC,Australia,12,0.74,0.925,1.15625,1.15625,974,974,0.425
975,Amby,Bodega,Male,63,1968-06-12,Recruiter,,Affluent Customer,N,Yes,17,669 Declaration Street,3810,VIC,Australia,6,1.0,1.25,1.25,1.25,974,974,0.425
976,Esme,Pilipets,Male,15,1967-05-06,Environmental Tech,Health,Mass Customer,N,Yes,5,9 Ruskin Way,3228,VIC,Australia,9,0.95,1.1875,1.484375,1.26171875,977,977,0.42
977,Beverly,Domnick,Female,56,1938-12-10,Structural Analysis Engineer,IT,Mass Customer,N,No,9,8 Burning Wood Junction,2232,NSW,Australia,10,0.63,0.63,0.7875,0.6693749999999999,977,977,0.42
978,Artemis,Swanson,Male,77,1977-02-12,Web Designer II,Argiculture,Mass Customer,N,Yes,13,5 Melvin Park,3810,VIC,Australia,5,1.0,1.25,1.25,1.0625,979,979,0.4165
979,Daryle,Marginson,Male,93,1986-06-27,Environmental Tech,Argiculture,Mass Customer,N,Yes,9,21316 Ohio Place,2121,NSW,Australia,12,0.84,1.05,1.3125,1.1156249999999999,979,979,0.4165
980,Tyne,Anshell,Female,71,1992-04-08,Mechanical Systems Engineer,,Mass Customer,N,Yes,3,93 Sutherland Terrace,2560,NSW,Australia,8,1.02,1.275,1.275,1.08375,979,979,0.4165
981,Leona,Shorrock,Female,83,1951-08-23,Senior Quality Engineer,Financial Services,Affluent Customer,N,Yes,22,1560 Grim Avenue,4720,QLD,Australia,1,0.5,0.625,0.78125,0.78125,979,979,0.4165
982,Bertrando,Carass,Male,45,1956-06-25,Sales Associate,Property,Mass Customer,N,No,8,1 Quincy Road,2565,NSW,Australia,5,0.88,0.88,0.88,0.748,983,983,0.41
983,Augusta,Munns,Female,5,1951-09-17,Quality Control Specialist,,Mass Customer,N,No,21,607 Memorial Avenue,2074,NSW,Australia,11,0.79,0.79,0.9875,0.839375,983,983,0.41
984,Pauline,Dallosso,U,82,,Desktop Support Technician,IT,Affluent Customer,N,Yes,0,9594 Badeau Street,2050,NSW,Australia,10,1.1,1.375,1.71875,1.71875,985,985,0.408
985,Lauralee,Fudge,Female,83,1987-09-21,Research Nurse,Health,Mass Customer,N,No,15,9460 Monument Park,3277,VIC,Australia,4,0.66,0.66,0.8250000000000001,0.70125,985,985,0.408
986,Consalve,Ballay,Male,41,1959-09-18,Web Developer I,IT,Mass Customer,N,Yes,7,72 Village Terrace,2250,NSW,Australia,8,0.58,0.725,0.725,0.61625,987,987,0.4
987,Lolly,Prewer,Female,44,1997-10-23,Geologist I,Health,Mass Customer,N,No,15,694 Coolidge Center,2620,NSW,Australia,7,0.71,0.71,0.71,0.6034999999999999,988,988,0.3995
988,Vyky,Pegg,Female,64,1943-03-15,Quality Control Specialist,Manufacturing,Mass Customer,N,Yes,11,31854 Anniversary Terrace,2322,NSW,Australia,7,0.4,0.5,0.5,0.425,988,988,0.3995
989,Kellen,Pawelski,Female,83,1945-07-26,,Manufacturing,High Net Worth,N,Yes,11,125 Manufacturers Parkway,2193,NSW,Australia,8,0.96,1.2,1.5,1.5,988,988,0.3995
990,Jermaine,Bagshawe,Female,60,1954-05-14,Help Desk Operator,Property,Mass Customer,N,Yes,9,260 Briar Crest Drive,4209,QLD,Australia,6,0.42,0.525,0.525,0.44625,988,988,0.3995
991,Bryan,Jachtym,Male,59,1974-05-15,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,15,56 Moland Crossing,3356,VIC,Australia,3,0.48,0.6,0.6,0.51,988,988,0.3995
992,Renie,Laundon,Female,32,1973-12-18,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,8,1 Shelley Pass,4118,QLD,Australia,3,0.69,0.8624999999999999,0.8624999999999999,0.7331249999999999,993,993,0.391
993,Weidar,Etheridge,Male,38,1959-07-13,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6,0535 Jay Point,2422,NSW,Australia,4,0.61,0.7625,0.7625,0.648125,994,994,0.3825
994,Datha,Fishburn,Female,15,1990-07-02,Office Assistant IV,Retail,Mass Customer,N,No,3,6 Caliangt Way,3079,VIC,Australia,12,1.07,1.07,1.3375000000000001,1.136875,994,994,0.3825
995,Ferdinand,Romanetti,Male,60,1959-10-07,Paralegal,Financial Services,Affluent Customer,N,No,9,2 Sloan Way,2200,NSW,Australia,7,1.08,1.08,1.08,1.08,996,996,0.374
996,Burk,Wortley,Male,22,2001-10-17,Senior Sales Associate,Health,Mass Customer,N,No,6,04 Union Crossing,2196,NSW,Australia,10,1.06,1.06,1.3250000000000002,1.1262500000000002,997,997,0.357
997,Melloney,Temby,Female,17,1954-10-05,Budget/Accounting Analyst IV,Financial Services,Affluent Customer,N,Yes,15,33475 Fair Oaks Junction,4702,QLD,Australia,2,0.88,1.1,1.1,1.1,997,997,0.357
998,Dickie,Cubbini,Male,30,1952-12-17,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,57666 Victoria Way,4215,QLD,Australia,2,0.6,0.75,0.75,0.6375,997,997,0.357
999,Sylas,Duffill,Male,56,1955-10-02,Staff Accountant IV,Property,Mass Customer,N,Yes,14,21875 Grover Drive,2010,NSW,Australia,9,1.05,1.3125,1.640625,1.39453125,1000,1000,0.34
